Name	EmailAddress	StartDate	EndDate	Finished	ResearchConsent	FullName:	Emailand/orphonenumber:	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Interscalene-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Interscalene-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Supraclavicular-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Supraclavicular-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Infraclavicular-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Infraclavicular-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Axillary-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Axillary-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Saphenous-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Saphenous-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Femoral-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Femoral-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Fasciailiaca-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Fasciailiaca-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Sciatic(notpopliteal)-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Sciatic(notpopliteal)-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Popliteal-sciatic-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Popliteal-sciatic-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-TAP-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-TAP-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Paravertebral-Averageofsingleinjectionspermonth:"	"ForeachPNBsite,pleaseenteranumericalvalueofzeroor/greatertoindicatetheaveragenum...-Paravertebral-Averageofperineuralcatheterspermonth:"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Interscalene"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Supraclavicular"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Infraclavicular"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Axillary"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Saphenous"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Femoral"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Fasciailiaca"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Sciatic(notpopliteal)"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Popliteal-sciatic"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-TAP"	"ForeachPNBsite,pleaseindicateyourpreferred/techniqueforperineuralcatheterssinceattend...-Paravertebral"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Interscalene"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Supraclavicular"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Infraclavicular"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Axillary"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Saphenous"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Femoral"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Fasciailiaca"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Sciatic(notpopliteal)"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Popliteal-sciatic"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-TAP"	"ForeachPNBsite,pleaseindicateyourcomfortlevelforplacing/perineuralcatheterssinceatte...-Paravertebral"	Sincetheworkshop what was your:-Pleaseenternumericalvalueofzeroorgreaterforpercentvalue-Averageblocksuccessrate(%)(didnotrequiresupplementationorunplannedGA)	Sincetheworkshop what was your:-Pleaseenternumericalvalueofzeroorgreaterforpercentvalue-Numberofinadvertentvascularpunctureswithoutinjections():	Sincetheworkshop what was your:-Pleaseenternumericalvalueofzeroorgreaterforpercentvalue-Numberofintravascularinjectionsresultinginseizuresorcardiacarrest():	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Inadequateproceduralskills	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Availabilityofultrasoundequipment	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Timepressure	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Lackofsupportfromsurgeons	"Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Lackofsupportfromotherhealthcareproviders(e.g.nurses,etc)"	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Preferenceforothernervelocalizationtechniques	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Patientcompliance	Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Patientrefusal	"Pleaseratethefollowingpotentialobstaclesinimplementingan/ultrasound-guidedperinerualcat...-Patientpathology(e.g.psychiatricdisorder,substanceabusehx,neuropathy,etc)"	"PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Lectures(e.g.conference,webinars)"	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Scanningonmodelsataworkshop	"PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Phantompractice(part-tasktraining,e.g.bluephantomormeat)"	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Observationofrealprocedures	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Onlineandotherelectronictutorials	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Textbooks	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Teachingbycolleagues	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Mannequinsimulation(immersivelearning)	PleaseratethefollowingteachingmethodsforUS-guidedPNB/basedonyourperceptionofeffectiv...-Cadaverlab	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Lectures(e.g.conference,webinars)"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Scanningonmodelsataworkshop"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Phantompractice(part-tasktraining,e.g.bluephantomormeat)"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Observationofrealprocedures"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Onlineandotherelectronictutorials"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Textbooks"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Teachingbycolleagues"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Mannequinsimulation(immersivelearning)"	"Sincetheworkshop,haveyouusedanyofthefollowingtolearn/moreaboutUS-guidednerveblocks?-Cadaverlab"	Pleaseenteranyadditionalcommentsand/orfeedbackbelow:
masked	masked	12/17/2010 22:06	12/17/2010 22:14	1	1	masked	masked	10	0	0	0	0	0	5	0	5	0	10	0	10	0	0	0	10	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	5	2	2	5	1	5	5	1	4	2	1	80	0	0	1	1	2	5	3	4	3	3	4	4	5	4	2	4	2	5	4	4	1	1	2	1	1	1	1	1	2	NA
masked	masked	1/11/2011 17:47	1/11/2011 17:56	1	1	masked	masked	5	0	5	0	1	0	0	0	6	4	2	0	0	0	1	0	4	1	0	0	0	0	3	3	3	3	1	3	1	3	3	1	1	4	5	4	3	5	5	2	3	5	2	2	95	0	0	2	2	3	4	3	2	2	2	2	4	4	5	4	4	4	5	4	5	1	1	2	1	1	1	1	2	2	NA
masked	masked	1/9/2011 17:20	1/9/2011 17:28	1	1	masked	masked	5	0	1	0	0	0	5	0	0	0	2	0	3	0	3	0	0	0	3	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	1	90	0	0	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	5	1	1	1	2	1	1	1	1	1	2	2	I have not been incorporating perineral catheters in my practice.  There are not any staff trained in post operative management in my facility
masked	masked	1/12/2011 9:41	1/12/2011 10:14	1	1	masked	masked	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	3	3	1	1	3	1	1	85	0	0	3	1	3	2	2	1	2	3	3	4	5	3	4	3	2	4	3	3	1	1	2	1	1	1	1	2	2	NA
masked	masked	12/19/2010 11:06	12/19/2010 11:16	1	1	masked	masked	0.12	0	0.12	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	70	0	0	4	1	4	2	3	1	2	2	2	4	4	4	3	4	3	5	4	4	2	2	2	1	1	2	1	2	2	Your workshop got me to the next level with your explanation of blocks and simulation labs. Working on real people with expert teaching has helped the most.
masked	masked	12/17/2010 19:43	12/18/2010 10:28	1	1	masked	masked	5	0	2	0	0	0	0	0	2	0	4	0	0	0	1	0	4	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	1	4	1	4	3	1	1	90	0	0	2	1	3	5	5	1	1	1	1	3	3	3	3	3	1	4	3	3	1	2	2	2	1	1	2	2	2	NA
masked	masked	12/30/2010 7:46	12/30/2010 7:56	1	1	masked	masked	10	2	12	0	2	0	0	0	12	0	14	6	3	0	8	2	8	2	4	0	2	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	2	3	5	3	4	5	4	3	80	1	0	2	3	4	3	3	3	3	3	3	4	4	3	4	4	4	5	3	5	1	1	1	1	1	1	1	1	1	U/S access and type machine are key as well as system in place.
masked	masked	1/8/2011 20:24	1/9/2011 14:18	1	1	masked	masked	4	2	1	1	0	0	0	0	0	0	7	5	0	0	0	0	4	4	0	0	0	0	3	1	1	3	1	3	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	90	0	0	1	1	2	1	1	2	1	1	1	5	5	5	5	5	5	5	5	5	2	2	2	1	1	1	1	2	2	NA
masked	masked	1/1/2011 9:39	1/1/2011 9:46	1	1	masked	masked	12	0	2	0	0	0	0.1	0	0.1	0	12	0.1	0	0	0.1	0	12	0	0	0	0	0	3	3	3	3	1	3	3	3	3	1	1	3	3	3	1	1	3	1	1	1	1	1	95	2	0	3	2	3	4	2	2	2	2	2	3	4	2	4	4	4	4	3	4	1	1	2	1	1	1	1	2	1	The VA class was great
masked	masked	12/29/2010 15:34	12/29/2010 16:10	1	1	masked	masked	9	1	8	0	3	0	0	0	12	6	4	1	8	0	1	0	10	1	5	0	0	0	1	1	1	1	1	1	1	3	1	1	1	4	4	4	2	5	5	3	3	5	3	2	98	0	0	5	4	4	3	4	1	3	3	3	4	5	3	4	4	3	4	4	4	1	2	2	1	1	1	1	2	2	NA
masked	masked	1/7/2011 12:40	1/7/2011 12:52	1	1	masked	masked	22	2-Feb	1	0	3	0	0	0	8	0	15	0	0	0	15	0	0	0	1	0	0	0	3	3	3	3	1	3	1	3	3	1	3	5	5	5	5	5	5	3	5	5	5	3	99	0	0	1	1	4	3	3	2	1	1	2	4	5	3	5	5	1	5	3	3	1	1	1	1	1	2	1	1	1	I loved the course.  If you ever need an assistant to run an ultrasound station at a course or want someone from private practice to give a talk to the residents I would love to.  
masked	masked	12/25/2010 1:13	12/25/2010 1:24	1	1	masked	masked	6	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	3	3	4	0	0	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	2	2	4	2	4	95	0	0	3	2	4	3	4	2	3	2	3	1	4	4	3	2	1	2	1	2	1	1	1	1	1	1	1	2	2	Skill level is directly correlated with the number of PNB procedures preformed. 
masked	masked	12/16/2010 19:31	12/16/2010 19:54	1	1	masked	masked	5	1	2	0	0	0	0	0	0	0	6	5	1	0	0	0	6	0	0	0	0	0	3	3	3	1	1	1	1	3	1	1	1	5	5	4	4	4	5	5	4	5	4	3	90	0	0	1	1	2	2	1	1	1	2	2	5	5	3	4	4	4	4	2	4	1	1	1	1	1	1	1	1	1	This was a wonderful learning experince. I now have full confindance that with an ultrasound and time I can master any block!
masked	masked	12/16/2010 19:41	12/16/2010 19:49	1	1	masked	masked	15	2	4	1	5	1	0	0	10	8	3	3	2	0	0	0	4	4	5	0	0	0	3	3	3	3	1	3	1	3	3	1	1	5	5	5	5	5	5	4	5	5	4	2	97	1	0	1	3	4	3	3	1	3	3	4	3	4	4	5	4	3	5	4	4	1	1	2	2	2	1	2	2	2	NA
masked	masked	12/16/2010 18:35	12/16/2010 19:06	1	1	masked	masked	5	0.5	0.2	0	3	0.2	1	0.1	1	1	3	0.3	2	0.1	0.1	0	4	1	3	0.1	0	0	1	1	1	1	1	1	1	1	1	1	1	5	3	5	5	5	5	5	3	5	5	1	1000	0	0	5	4	4	3	3	1	3	1	1	5	5	3	4	5	4	5	3	3	2	2	2	1	1	2	2	2	2	Most effective is experience. Almost as important was Jeff Green and Eddie Kim for reference. Attempted multiple times to contact Dr. Mariano but no response.  
masked	masked	1/11/2011 8:06	1/13/2011 16:54	1	1	masked	masked	5	0	5	0	0	0	0	0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	1	2	3	3	3	3	3	5	5	1	1	5	5	1	1	2	1	1	95	0	0	3	2	5	3	3	3	2	2	2	4	5	3	4	3	3	4	4	3	2	2	2	1	1	1	1	2	2	NA
masked	masked	12/29/2010 12:22	12/29/2010 12:30	1	1	masked	masked	1	4	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	1	0	1	0	0	3	3	3	3	1	1	1	2	3	1	3	5	1	5	4	5	5	5	2	5	5	1	95	0	0	2	2	3	3	2	3	2	3	3	3	4	1	3	3	2	3	1	1	1	1	2	1	1	2	1	2	2	NA
masked	masked	12/21/2010 20:52	12/21/2010 20:57	1	1	masked	masked	0	8	0	2	0	0	0	0	0	0	0	6	3	0	0	0	0	3	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	5	5	3	3	4	5	4	4	5	3	3	99	0	0	3	1	3	3	2	1	1	1	1	4	5	4	5	5	1	5	5	4	1	1	2	1	1	1	1	1	2	NA
masked	masked	12/17/2010 15:53	12/18/2010 8:53	1	1	masked	masked	5	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	3	3	3	3	1	3	1	3	3	1	1	3	3	3	3	5	5	5	2	5	4	1	85	0	0	2	2	3	3	1	2	2	2	2	4	4	4	4	4	4	4	4	4	1	2	2	1	1	1	1	2	2	NA
masked	masked	12/22/2010 13:19	12/22/2010 13:35	1	1	masked	masked	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	3	3	3	2	3	3	2	80+	0	0	4	3	5	5	5	2	3	3	5	4	4	4	4	4	3	4	4	4	2	2	2	1	2	1	1	2	2	"I am now retired ( April 1, 2014). I enjoyed doing blocks. We had lousy us equipment which made them more problematic"
masked	masked	12/29/2010 7:25	12/29/2010 7:30	1	1	masked	masked	5	0	5	0	0	0	2	0	0	0	3	2	0	0	0	0	2	2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	95	0	0	3	3	4	3	3	2	2	3	3	3	4	4	3	3	3	4	3	4	1	1	1	1	1	1	1	1	1	NA
masked	masked	12/25/2010 10:01	12/25/2010 10:13	1	1	masked	masked	8	0	2	0	0	0	1	0	3	0	3	0	0	0	1	0	5	0	0	0	0	0	2	2	2	1	2	2	2	2	2	3	3	2	2	2	2	1	2	1	1	2	1	1	100	0	0	4	1	3	1	1	5	1	2	2	4	4	5	4	5	5	4	4	3	2	2	2	2	1	1	1	2	2	NA
masked	masked	1/12/2011 7:13	1/12/2011 7:23	1	1	masked	masked	12	0	4	0	8	0	0	0	10	0	4	2	2	0	0	0	4	0	4	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3	3	3	2	3	5	5	2	3	4	1	98	0	0	2	2	4	4	2	2	2	2	2	4	3	3	4	4	3	4	4	5	1	2	2	1	2	2	1	2	2	NA
masked	masked	12/16/2010 16:39	12/16/2010 16:49	1	1	masked	masked	5	0	1	0	1	0	0	0	4	4	2	0	1	0	1	0	2	0	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	5	5	2	3	4	2	1	95	0	0	2	2	4	4	3	1	3	2	4	3	4	4	4	3	3	5	4	4	1	2	2	1	1	1	1	2	2	hands on teaching with Ultrasound is the only effective means
masked	masked	1/14/2011 9:53	1/14/2011 10:00	1	1	masked	masked	0	4	0	0	2	2	0	0	0	4	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	4	2	4	2	4	4	2	3	4	2	1	75	1	0	4	3	4	3	3	3	2	2	2	3	5	2	4	3	3	4	3	3	1	2	2	1	1	1	1	2	2	NA
masked	masked	12/29/2010 7:50	12/29/2010 8:00	1	1	masked	masked	4	0	0	0	1	0	0	0	5	0	4	0	0	0	0	0	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	1	3	5	3	4	3	4	4	1	2	5	4	1	95	0	0	4	1	3	3	2	3	3	3	3	4	4	4	4	4	3	4	4	4	1	1	2	1	1	2	1	2	1	i learn something new every lecture/workshop
masked	masked	12/17/2010 14:05	12/17/2010 14:22	1	1	masked	masked	3	0.8	1.5	0	0.5	0.1	0	0	2.2	1	0.75	0.5	2	0	0.1	0.1	2.5	0.3	4	0	0	0	1	1	1	1	1	1	1	3	1	1	1	5	4	5	4	5	5	4	4	5	4	2	98	0	0	4	4	5	3	3	1	2	2	2	2	4	1	2	5	2	4	2	2	2	1	1	1	1	1	1	2	1	"After I taught my partners how to do the basic blocks, my block numbers went down, and are skewed toward more advanced blocks."
masked	masked	12/23/2010 15:12	12/23/2010 15:29	1	1	masked	masked	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	3	1	1	90	0	0	3	1	3	3	2	2	2	3	2	4	5	5	4	4	4	5	5	5	1	1	2	1	1	1	1	2	1	NA
masked	masked	12/26/2010 17:02	12/26/2010 17:06	1	1	masked	masked	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	5	5	3	3	1	1	3	3	4	4	3	5	3	3	5	3	4	2	2	2	1	2	2	1	2	2	NA
masked	masked	1/11/2011 20:36	1/11/2011 20:42	1	1	masked	masked	10	1	1	0	0	0	16	0	2	2	2	8	0	0	0	0	3	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	4	3	4	4	5	5	3	2	4	3	2	99	1	0	3	2	5	3	2	2	2	2	2	2	4	4	4	3	2	5	4	5	2	2	2	2	1	2	2	2	2	NA
masked	masked	1/6/2011 9:03	1/6/2011 9:20	1	1	masked	masked	2	2	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	2	0	0	0	0	3	3	3	3	1	3	3	3	3	1	1	5	4	4	4	5	5	4	5	5	2	1	100	0	0	1	1	2	5	3	4	4	3	4	3	3	5	3	4	3	5	4	5	1	1	1	1	1	1	1	2	2	Awesome course. Wishing there is a refresher course every 6 months
masked	masked	12/29/2010 14:57	12/29/2010 15:10	1	1	masked	masked	10	0	20	1	4	0	2	0	10	0	20	2	NA	0	3	0	20	0	6	0	1	0	1	1	1	1	1	1	1	1	1	1	1	4	5	4	4	3	5	2	3	5	3	3	95	0	0	2	1	3	3	2	3	4	5	5	4	5	4	5	3	4	4	2	4	2	1	2	1	1	1	1	2	2	NA
masked	masked	1/5/2011 18:20	1/5/2011 18:46	1	1	masked	masked	2	0	0	0	0	0	2	0	2	0	8	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	3	4	1	2	3	1	1	90	0	0	2	2	4	3	2	1	2	3	3	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	2	2	I do not place catheter for follow up issue. We dont have a good program for follow up. I have a full schedule the following day and I have to do all telephone and floor calls for follow up.
masked	masked	12/22/2010 19:29	12/22/2010 19:58	1	1	masked	masked	3	0	10	0	8	0	0	0	12	8	1	0	15	0	0	0	8	1	6	0	15	5	1	1	1	1	1	1	1	1	1	1	1	4	4	4	1	5	5	4	4	5	4	5	95	3	0	2	1	1	4	1	4	2	2	3	4	5	1	3	4	2	3	1	1	1	1	2	1	1	1	1	2	2	"I have learned at every workshop i have attended.  ASA Spring is the best.  The obstacles are surgeons, then colleagues (who still attempt to stop blocks).  There is progression on both, but slow.  There are some colleagues, at various ages from training, prefer not to learn new skills.  Unfortunately, they are often are at the period in their careers where they have managed to have acheive some positions of power.  Oh well, I enjoy learning and trying to improve.  I do not, however, appreciate the negative feedback.  Perhaps by luck, I have managed to avoid any complications that I was able to recognize and avoid any significant untoward outcomes.  I have plenty of folks who are monitoring.  But to date, they have nothing."
masked	masked	12/16/2010 17:20	12/16/2010 17:29	1	1	masked	masked	6	4	0.25	0	0.5	0	0.25	0	0.5	0.5	4	4	125	0	0.125	0	8	8	0.25	0	0	0	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	5	3	3	5	3	1	85	0	0	3	3	4	4	4	1	3	2	2	4	5	3	4	4	3	5	4	5	1	1	2	1	1	1	1	2	2	very grateful for the programs as I am now comfortable with most blocks and I had practiced for 20 years doing zero blocks
masked	masked	1/5/2011 7:56	1/5/2011 8:04	1	1	masked	masked	0	4	0	4	0	0	0	0	0	0	0	2	0	10	0	0	0	4	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	5	5	1	1	1	5	5	3	2	2	2	95	0	0	3	1	1	1	3	1	2	2	2	4	5	2	4	4	3	4	3	4	1	2	2	1	1	1	1	2	2	"The quality of the instruction during the workshop was very good. I felt ready to go practice new skills. However, there were other barriers to practicing soon after the workshop: no other colleagues skilled at the new blocks I wished to practice were available for help if needed, for example. "
masked	masked	12/28/2010 20:04	12/28/2010 20:10	1	1	masked	masked	2	2	6	2	0	1	2	0	2	0	2	5	2	2	4	5	6	4	15	12	2	4	1	1	1	1	1	1	1	3	1	1	1	5	5	4	4	4	5	4	4	5	5	4	90	2	0	2	3	3	2	1	2	2	2	2	5	5	4	5	4	5	5	4	4	1	1	2	1	1	1	1	2	2	NA
